timestamp,bot_id,event_type,value
2026-04-09T20:00:38.699783,2,proximity,2
2026-04-09T20:00:39.187759,1,proximity,2
2026-04-09T20:00:39.206034,2,proximity,2
2026-04-09T20:00:39.694149,1,proximity,2
2026-04-09T20:00:47.804959,1,proximity,2
2026-04-09T20:00:47.823702,2,proximity,2
2026-04-09T20:00:48.315335,1,proximity,2
2026-04-09T20:00:48.334078,2,proximity,2
2026-04-09T20:00:48.817983,1,proximity,2
2026-04-09T20:00:48.835874,2,proximity,1
2026-04-09T20:00:49.319560,1,proximity,2
2026-04-09T20:02:04.954408,2,proximity,2
2026-04-09T20:02:05.459882,1,proximity,1
2026-04-09T20:02:05.471067,2,proximity,1
2026-04-09T20:02:05.959570,1,proximity,1
2026-04-09T20:02:05.977384,2,proximity,2
2026-04-09T20:02:29.539127,2,proximity,2
2026-04-09T20:02:31.153408,2,proximity,1
2026-04-09T20:02:32.501324,2,proximity,1
2026-04-09T20:02:37.577961,1,proximity,1
2026-04-09T20:02:40.909799,1,proximity,1
2026-04-09T20:02:44.652244,1,proximity,2
2026-04-09T20:03:19.301665,0,reset,1
2026-04-09T20:15:01.737772,1,proximity,2
2026-04-09T20:15:48.681373,1,proximity,1
2026-04-09T20:15:48.700466,2,proximity,1
2026-04-09T20:15:49.182795,1,proximity,1
2026-04-09T20:15:49.201313,2,proximity,1
2026-04-09T20:15:49.685888,1,proximity,1
2026-04-09T20:15:49.704999,2,proximity,1
2026-04-09T20:15:50.187600,1,collision,-5
2026-04-09T20:15:50.187783,1,energy_delta,-5
2026-04-09T20:15:50.187841,1,proximity,1
2026-04-09T20:15:50.207829,2,collision,-5
2026-04-09T20:15:50.207959,2,energy_delta,-5
2026-04-09T20:15:50.208015,2,proximity,2
2026-04-09T20:15:50.689849,1,collision,-5
2026-04-09T20:15:50.690008,1,energy_delta,-5
2026-04-09T20:15:50.690062,1,proximity,2
2026-04-09T20:15:50.708909,2,collision,-5
2026-04-09T20:15:50.709042,2,energy_delta,-5
2026-04-09T20:15:50.709097,2,proximity,2
2026-04-09T20:15:51.193531,1,collision,-5
2026-04-09T20:15:51.193757,1,energy_delta,-5
2026-04-09T20:15:51.212032,2,collision,-5
2026-04-09T20:15:51.212100,2,energy_delta,-5
2026-04-09T20:15:51.212118,2,proximity,2
2026-04-09T20:15:51.697947,1,collision,-5
2026-04-09T20:15:51.698118,1,energy_delta,-5
2026-04-09T20:15:51.698170,1,proximity,2
2026-04-09T20:15:51.716435,2,collision,-5
2026-04-09T20:15:51.716547,2,energy_delta,-5
2026-04-09T20:15:51.716602,2,proximity,2
2026-04-09T20:15:52.205862,1,collision,-5
2026-04-09T20:15:52.206033,1,energy_delta,-5
2026-04-09T20:15:52.206086,1,proximity,2
2026-04-09T20:15:52.223949,2,collision,-5
2026-04-09T20:15:52.224021,2,energy_delta,-5
2026-04-09T20:15:52.224039,2,proximity,2
2026-04-09T20:15:52.718092,1,collision,-5
2026-04-09T20:15:52.718256,1,energy_delta,-5
2026-04-09T20:15:52.718307,1,proximity,2
2026-04-09T20:15:52.736585,2,collision,-5
2026-04-09T20:15:52.736648,2,energy_delta,-5
2026-04-09T20:15:53.229209,1,collision,-5
2026-04-09T20:15:53.229354,1,energy_delta,-5
2026-04-09T20:15:53.229392,1,proximity,2
2026-04-09T20:15:53.247762,2,collision,-5
2026-04-09T20:15:53.247859,2,energy_delta,-5
2026-04-09T20:15:53.736183,1,collision,-5
2026-04-09T20:15:53.736344,1,energy_delta,-5
2026-04-09T20:15:53.755021,2,collision,-5
2026-04-09T20:15:53.755151,2,energy_delta,-5
2026-04-09T20:15:53.755202,2,proximity,2
2026-04-09T20:15:54.246354,1,collision,-5
2026-04-09T20:15:54.246523,1,energy_delta,-5
2026-04-09T20:15:54.246573,1,proximity,2
2026-04-09T20:15:54.264700,2,collision,-5
2026-04-09T20:15:54.264797,2,energy_delta,-5
2026-04-09T20:15:54.264861,2,proximity,2
2026-04-09T20:15:54.753339,1,collision,-5
2026-04-09T20:15:54.753515,1,energy_delta,-5
2026-04-09T20:15:54.753565,1,proximity,2
2026-04-09T20:15:54.772534,2,collision,-5
2026-04-09T20:15:54.772670,2,energy_delta,-5
2026-04-09T20:15:54.772719,2,proximity,1
2026-04-09T20:15:55.266786,1,collision,-5
2026-04-09T20:15:55.266886,1,energy_delta,-5
2026-04-09T20:15:55.266904,1,proximity,2
2026-04-09T20:15:55.284870,2,collision,-5
2026-04-09T20:15:55.285000,2,energy_delta,-5
2026-04-09T20:15:55.285049,2,proximity,2
2026-04-09T20:15:55.773556,1,collision,-5
2026-04-09T20:15:55.773684,1,energy_delta,-5
2026-04-09T20:15:55.773702,1,proximity,2
2026-04-09T20:15:55.791905,2,collision,-5
2026-04-09T20:15:55.791968,2,energy_delta,-5
2026-04-09T20:15:55.791985,2,proximity,2
2026-04-09T20:15:56.273740,1,collision,-5
2026-04-09T20:15:56.273877,1,energy_delta,-5
2026-04-09T20:15:56.291947,2,collision,-5
2026-04-09T20:15:56.292042,2,energy_delta,-5
2026-04-09T20:15:56.787825,1,collision,-5
2026-04-09T20:15:56.787958,1,energy_delta,-5
2026-04-09T20:15:56.806107,2,collision,-5
2026-04-09T20:15:56.806234,2,energy_delta,-5
2026-04-09T20:15:57.292802,1,collision,-5
2026-04-09T20:15:57.293003,1,energy_delta,-5
2026-04-09T20:15:57.314288,2,collision,-5
2026-04-09T20:15:57.314366,2,energy_delta,-5
2026-04-09T20:15:57.801149,1,collision,-5
2026-04-09T20:15:57.801308,1,energy_delta,-5
2026-04-09T20:15:57.820606,2,collision,-5
2026-04-09T20:15:57.820730,2,energy_delta,-5
2026-04-09T20:15:58.303917,1,collision,-5
2026-04-09T20:15:58.304100,1,energy_delta,-5
2026-04-09T20:15:58.322120,2,collision,-5
2026-04-09T20:15:58.322249,2,energy_delta,-5
2026-04-09T20:15:58.813244,1,collision,-5
2026-04-09T20:15:58.813397,1,energy_delta,-5
2026-04-09T20:15:58.831785,2,collision,-5
2026-04-09T20:15:58.831842,2,energy_delta,-5
2026-04-09T20:15:58.831859,2,proximity,2
2026-04-09T20:15:59.325431,1,collision,-5
2026-04-09T20:15:59.325539,1,energy_delta,-5
2026-04-09T20:15:59.325562,1,proximity,2
2026-04-09T20:15:59.343764,2,collision,-5
2026-04-09T20:15:59.343889,2,energy_delta,-5
2026-04-09T20:15:59.343938,2,proximity,2
2026-04-09T20:15:59.828622,1,collision,-5
2026-04-09T20:15:59.828709,1,energy_delta,-5
2026-04-09T20:15:59.828726,1,proximity,2
2026-04-09T20:15:59.840554,2,collision,-5
2026-04-09T20:15:59.840663,2,energy_delta,-5
2026-04-09T20:16:00.328996,1,collision,-5
2026-04-09T20:16:00.329138,1,energy_delta,-5
2026-04-09T20:16:00.350191,2,collision,-5
2026-04-09T20:16:00.350327,2,energy_delta,-5
2026-04-09T20:16:00.837638,1,collision,-5
2026-04-09T20:16:00.837809,1,energy_delta,-5
2026-04-09T20:16:00.856227,2,collision,-5
2026-04-09T20:16:00.856349,2,energy_delta,-5
2026-04-09T20:16:01.336923,1,collision,-5
2026-04-09T20:16:01.337093,1,energy_delta,-5
2026-04-09T20:16:01.355757,2,collision,-5
2026-04-09T20:16:01.355882,2,energy_delta,-5
2026-04-09T20:16:01.844157,1,collision,-5
2026-04-09T20:16:01.844335,1,energy_delta,-5
2026-04-09T20:16:01.862438,2,collision,-5
2026-04-09T20:16:01.862502,2,energy_delta,-5
2026-04-09T20:16:02.348007,1,collision,-5
2026-04-09T20:16:02.348186,1,energy_delta,-5
2026-04-09T20:16:02.366416,2,collision,-5
2026-04-09T20:16:02.366476,2,energy_delta,-5
2026-04-09T20:16:02.854672,1,collision,-5
2026-04-09T20:16:02.854762,1,energy_delta,-5
2026-04-09T20:16:02.873316,2,collision,-5
2026-04-09T20:16:02.873377,2,energy_delta,-5
2026-04-09T20:16:03.363393,1,collision,-5
2026-04-09T20:16:03.363530,1,energy_delta,-5
2026-04-09T20:16:03.382715,2,collision,-5
2026-04-09T20:16:03.382835,2,energy_delta,-5
2026-04-09T20:16:03.866176,1,collision,-5
2026-04-09T20:16:03.866338,1,energy_delta,-5
2026-04-09T20:16:03.890707,2,collision,-5
2026-04-09T20:16:03.890770,2,energy_delta,-5
2026-04-09T20:16:04.381069,1,collision,-5
2026-04-09T20:16:04.381211,1,energy_delta,-5
2026-04-09T20:16:04.399129,2,collision,-5
2026-04-09T20:16:04.399185,2,energy_delta,-5
2026-04-09T20:16:04.893198,1,collision,-5
2026-04-09T20:16:04.896118,1,energy_delta,-5
2026-04-09T20:16:04.907525,2,collision,-5
2026-04-09T20:16:04.907577,2,energy_delta,-5
2026-04-09T20:16:05.396330,1,collision,-5
2026-04-09T20:16:05.396462,1,energy_delta,-5
2026-04-09T20:16:05.414298,2,collision,-5
2026-04-09T20:16:05.414352,2,energy_delta,-5
2026-04-09T20:16:05.900037,1,collision,-5
2026-04-09T20:16:05.900199,1,energy_delta,-5
2026-04-09T20:16:05.918387,2,collision,-5
2026-04-09T20:16:05.918442,2,energy_delta,-5
2026-04-09T20:16:06.426465,2,collision,-5
2026-04-09T20:16:06.426596,2,energy_delta,-5
2026-04-09T20:16:06.932511,2,collision,-5
2026-04-09T20:16:06.932640,2,energy_delta,-5
2026-04-09T20:16:13.016082,1,proximity,2
2026-04-09T20:16:13.035684,2,proximity,2
2026-04-09T20:16:44.542877,1,proximity,2
2026-04-09T20:16:44.561805,2,proximity,2
2026-04-09T20:16:45.045934,1,proximity,2
2026-04-09T20:16:47.629736,2,proximity,2
2026-04-09T20:17:18.104898,1,proximity,2
2026-04-09T20:17:19.115251,1,proximity,2
2026-04-09T20:17:19.133352,2,proximity,2
2026-04-09T20:17:19.622219,1,proximity,2
2026-04-09T20:17:19.640620,2,proximity,2
2026-04-09T20:17:20.133973,1,proximity,2
2026-04-09T20:17:20.152157,2,proximity,2
2026-04-09T20:17:20.638296,1,proximity,2
2026-04-09T20:17:20.661984,2,proximity,2
2026-04-09T20:17:21.142477,1,proximity,2
2026-04-09T20:17:21.162184,2,proximity,2
2026-04-09T20:17:24.213175,2,proximity,2
2026-04-09T20:17:24.705937,1,proximity,2
2026-04-09T20:17:24.724047,2,proximity,2
2026-04-09T20:17:29.831734,2,proximity,2
2026-04-09T20:17:30.325378,1,proximity,1
2026-04-09T20:17:30.344610,2,proximity,1
2026-04-09T20:17:30.826008,1,proximity,1
2026-04-09T20:17:30.844537,2,proximity,2
2026-04-09T20:17:55.754058,1,proximity,2
2026-04-09T20:17:55.772430,2,proximity,2
2026-04-09T20:17:56.265076,1,proximity,2
2026-04-09T20:17:56.791901,2,proximity,2
2026-04-09T20:17:58.296992,1,proximity,2
2026-04-09T20:17:58.315965,2,proximity,2
2026-04-09T20:17:59.819725,1,proximity,2
2026-04-09T20:17:59.843604,2,proximity,1
2026-04-09T20:18:00.319604,1,proximity,1
2026-04-09T20:18:00.337514,2,proximity,2
2026-04-09T20:18:00.834535,1,proximity,1
2026-04-09T20:18:00.856117,2,proximity,1
2026-04-09T20:18:01.347789,1,proximity,1
2026-04-09T20:18:01.366001,2,proximity,1
2026-04-09T20:18:01.856486,1,proximity,1
2026-04-09T20:18:01.874879,2,proximity,1
2026-04-09T20:18:02.362303,1,proximity,1
2026-04-09T20:18:02.380613,2,proximity,1
2026-04-09T20:18:02.868701,1,collision,-5
2026-04-09T20:18:02.868885,1,energy_delta,-5
2026-04-09T20:18:02.868941,1,proximity,1
2026-04-09T20:18:02.887110,2,collision,-5
2026-04-09T20:18:02.887174,2,energy_delta,-5
2026-04-09T20:18:02.887191,2,proximity,1
2026-04-09T20:18:03.369788,1,collision,-5
2026-04-09T20:18:03.369970,1,energy_delta,-5
2026-04-09T20:18:03.370021,1,proximity,1
2026-04-09T20:18:03.391343,2,collision,-5
2026-04-09T20:18:03.391466,2,energy_delta,-5
2026-04-09T20:18:03.391515,2,proximity,1
2026-04-09T20:18:03.881668,1,collision,-5
2026-04-09T20:18:03.881773,1,energy_delta,-5
2026-04-09T20:18:03.881794,1,proximity,1
2026-04-09T20:18:03.900696,2,collision,-5
2026-04-09T20:18:03.900825,2,energy_delta,-5
2026-04-09T20:18:03.900893,2,proximity,1
2026-04-09T20:18:04.385001,1,collision,-5
2026-04-09T20:18:04.385101,1,energy_delta,-5
2026-04-09T20:18:04.385119,1,proximity,1
2026-04-09T20:18:04.403331,2,collision,-5
2026-04-09T20:18:04.403456,2,energy_delta,-5
2026-04-09T20:18:04.403577,2,proximity,1
2026-04-09T20:18:04.890404,1,collision,-5
2026-04-09T20:18:04.890600,1,energy_delta,-5
2026-04-09T20:18:04.890619,1,proximity,2
2026-04-09T20:18:04.919578,2,proximity,2
2026-04-09T20:18:05.393726,1,collision,-5
2026-04-09T20:18:05.393902,1,energy_delta,-5
2026-04-09T20:18:05.903631,1,collision,-5
2026-04-09T20:18:05.903716,1,energy_delta,-5
2026-04-09T20:18:05.903733,1,proximity,2
2026-04-09T20:18:05.922674,2,proximity,2
2026-04-09T20:18:06.404385,1,collision,-5
2026-04-09T20:18:06.404558,1,energy_delta,-5
2026-04-09T20:18:06.404596,1,proximity,1
2026-04-09T20:18:06.423521,2,proximity,2
2026-04-09T20:18:06.915423,1,collision,-5
2026-04-09T20:18:06.915658,1,energy_delta,-5
2026-04-09T20:18:06.915717,1,proximity,2
2026-04-09T20:18:06.933807,2,proximity,1
2026-04-09T20:18:07.425355,1,collision,-5
2026-04-09T20:18:07.425535,1,energy_delta,-5
2026-04-09T20:18:07.425585,1,proximity,1
2026-04-09T20:18:07.443662,2,proximity,2
2026-04-09T20:18:07.929716,1,collision,-5
2026-04-09T20:18:07.929879,1,energy_delta,-5
2026-04-09T20:18:07.929915,1,proximity,2
2026-04-09T20:18:08.433407,1,collision,-5
2026-04-09T20:18:08.433508,1,energy_delta,-5
2026-04-09T20:18:08.947644,1,collision,-5
2026-04-09T20:18:08.947734,1,energy_delta,-5
2026-04-09T20:18:19.112177,2,proximity,2
2026-04-09T20:18:21.140497,2,proximity,2
2026-04-09T20:18:21.631844,1,proximity,2
2026-04-09T20:18:22.139324,1,proximity,2
2026-04-09T20:18:22.157904,2,proximity,2
2026-04-09T20:18:22.638447,1,proximity,2
2026-04-09T20:19:22.307343,1,proximity,1
2026-04-09T20:19:24.558379,1,proximity,1
2026-04-09T20:19:56.240367,1,collision,-5
2026-04-09T20:19:56.240545,1,energy_delta,-5
2026-04-09T20:19:56.240607,1,proximity,1
2026-04-09T20:19:56.259147,2,collision,-5
2026-04-09T20:19:56.259257,2,energy_delta,-5
2026-04-09T20:19:56.259299,2,proximity,1
2026-04-09T20:19:56.748005,1,collision,-5
2026-04-09T20:19:56.748222,1,energy_delta,-5
2026-04-09T20:19:56.748286,1,proximity,1
2026-04-09T20:19:56.766147,2,collision,-5
2026-04-09T20:19:56.766226,2,energy_delta,-5
2026-04-09T20:19:56.766246,2,proximity,1
2026-04-09T20:19:57.252846,1,collision,-5
2026-04-09T20:19:57.253027,1,energy_delta,-5
2026-04-09T20:19:57.253086,1,proximity,1
2026-04-09T20:19:57.271306,2,collision,-5
2026-04-09T20:19:57.271402,2,energy_delta,-5
2026-04-09T20:19:57.271427,2,proximity,1
2026-04-09T20:19:57.755749,1,collision,-5
2026-04-09T20:19:57.755891,1,energy_delta,-5
2026-04-09T20:19:57.755931,1,proximity,1
2026-04-09T20:19:57.774024,2,collision,-5
2026-04-09T20:19:57.774096,2,energy_delta,-5
2026-04-09T20:19:57.774115,2,proximity,2
2026-04-09T20:19:58.257102,1,collision,-5
2026-04-09T20:19:58.257265,1,energy_delta,-5
2026-04-09T20:19:58.257315,1,proximity,2
2026-04-09T20:19:58.276472,2,collision,-5
2026-04-09T20:19:58.276547,2,energy_delta,-5
2026-04-09T20:19:58.276566,2,proximity,2
2026-04-09T20:19:58.771358,1,collision,-5
2026-04-09T20:19:58.771493,1,energy_delta,-5
2026-04-09T20:19:58.789713,2,collision,-5
2026-04-09T20:19:58.789792,2,energy_delta,-5
2026-04-09T20:19:59.275072,1,collision,-5
2026-04-09T20:19:59.275234,1,energy_delta,-5
2026-04-09T20:19:59.295584,2,collision,-5
2026-04-09T20:19:59.295687,2,energy_delta,-5
2026-04-09T20:19:59.782784,1,collision,-5
2026-04-09T20:19:59.782956,1,energy_delta,-5
2026-04-09T20:19:59.801313,2,collision,-5
2026-04-09T20:19:59.801443,2,energy_delta,-5
2026-04-09T20:20:00.290902,1,collision,-5
2026-04-09T20:20:00.291049,1,energy_delta,-5
2026-04-09T20:20:00.308901,2,collision,-5
2026-04-09T20:20:00.309012,2,energy_delta,-5
2026-04-09T20:20:00.798323,1,collision,-5
2026-04-09T20:20:00.798443,1,energy_delta,-5
2026-04-09T20:20:00.816262,2,collision,-5
2026-04-09T20:20:00.816330,2,energy_delta,-5
2026-04-09T20:20:01.303410,1,collision,-5
2026-04-09T20:20:01.303550,1,energy_delta,-5
2026-04-09T20:20:01.321659,2,collision,-5
2026-04-09T20:20:01.321733,2,energy_delta,-5
2026-04-09T20:20:01.804656,1,collision,-5
2026-04-09T20:20:01.804773,1,energy_delta,-5
2026-04-09T20:20:01.824292,2,collision,-5
2026-04-09T20:20:01.824380,2,energy_delta,-5
2026-04-09T20:20:02.308577,1,collision,-5
2026-04-09T20:20:02.308727,1,energy_delta,-5
2026-04-09T20:20:02.327997,2,collision,-5
2026-04-09T20:20:02.328096,2,energy_delta,-5
2026-04-09T20:20:02.813168,1,collision,-5
2026-04-09T20:20:02.813319,1,energy_delta,-5
2026-04-09T20:20:02.831425,2,collision,-5
2026-04-09T20:20:02.831504,2,energy_delta,-5
2026-04-09T20:20:03.337058,2,collision,-5
2026-04-09T20:20:03.337200,2,energy_delta,-5
2026-04-09T20:20:03.841934,2,collision,-5
2026-04-09T20:20:03.842034,2,energy_delta,-5
2026-04-09T20:20:04.342463,2,collision,-5
2026-04-09T20:20:04.342537,2,energy_delta,-5
2026-04-09T20:20:04.845129,2,collision,-5
2026-04-09T20:20:04.845239,2,energy_delta,-5
2026-04-09T20:20:05.351747,2,collision,-5
2026-04-09T20:20:05.351859,2,energy_delta,-5
2026-04-09T20:20:05.856351,2,collision,-5
2026-04-09T20:20:05.856471,2,energy_delta,-5
2026-04-09T20:20:06.361500,2,collision,-5
2026-04-09T20:20:06.361620,2,energy_delta,-5
2026-04-09T20:20:06.863430,2,collision,-5
2026-04-09T20:20:06.863506,2,energy_delta,-5
2026-04-09T20:20:07.369235,2,collision,-5
2026-04-09T20:20:07.369314,2,energy_delta,-5
2026-04-09T20:20:07.875907,2,collision,-5
2026-04-09T20:20:07.875999,2,energy_delta,-5
2026-04-09T20:20:08.381025,2,collision,-5
2026-04-09T20:20:08.381118,2,energy_delta,-5
2026-04-09T20:20:08.883610,2,collision,-5
2026-04-09T20:20:08.883724,2,energy_delta,-5
2026-04-09T20:20:09.391304,2,collision,-5
2026-04-09T20:20:09.391395,2,energy_delta,-5
2026-04-09T20:20:09.900446,2,collision,-5
2026-04-09T20:20:09.900594,2,energy_delta,-5
2026-04-09T20:20:10.414463,2,collision,-5
2026-04-09T20:20:10.414543,2,energy_delta,-5
2026-04-09T20:20:10.924288,2,collision,-5
2026-04-09T20:20:10.924365,2,energy_delta,-5
2026-04-09T20:20:11.439568,2,collision,-5
2026-04-09T20:20:11.439656,2,energy_delta,-5
2026-04-09T20:20:11.918963,1,proximity,2
2026-04-09T20:20:11.937116,2,collision,-5
2026-04-09T20:20:11.937193,2,energy_delta,-5
2026-04-09T20:20:11.937212,2,proximity,2
2026-04-09T20:20:12.426410,1,proximity,1
2026-04-09T20:20:12.444742,2,collision,-5
2026-04-09T20:20:12.444814,2,energy_delta,-5
2026-04-09T20:20:12.444839,2,proximity,1
2026-04-09T20:20:12.931402,1,proximity,2
2026-04-09T20:20:12.949233,2,collision,-5
2026-04-09T20:20:12.949311,2,energy_delta,-5
2026-04-09T20:20:12.949329,2,proximity,1
2026-04-09T20:20:13.438807,1,proximity,2
2026-04-09T20:20:13.456793,2,collision,-5
2026-04-09T20:20:13.456885,2,energy_delta,-5
2026-04-09T20:20:13.456905,2,proximity,1
2026-04-09T20:20:14.108966,1,proximity,1
2026-04-09T20:20:14.119958,2,collision,-5
2026-04-09T20:20:14.120056,2,energy_delta,-5
2026-04-09T20:20:14.120076,2,proximity,1
2026-04-09T20:20:14.611507,1,collision,-5
2026-04-09T20:20:14.611650,1,energy_delta,-5
2026-04-09T20:20:14.611675,1,proximity,1
2026-04-09T20:20:14.635511,2,proximity,1
2026-04-09T20:20:15.116681,1,collision,-5
2026-04-09T20:20:15.116845,1,energy_delta,-5
2026-04-09T20:20:15.116870,1,proximity,1
2026-04-09T20:20:15.134556,2,proximity,1
2026-04-09T20:20:15.626124,1,collision,-5
2026-04-09T20:20:15.626226,1,energy_delta,-5
2026-04-09T20:20:15.626244,1,proximity,1
2026-04-09T20:20:15.643696,2,proximity,1
2026-04-09T20:20:16.137661,1,collision,-5
2026-04-09T20:20:16.137800,1,energy_delta,-5
2026-04-09T20:20:16.137840,1,proximity,2
2026-04-09T20:20:16.156015,2,proximity,2
2026-04-09T20:20:16.641685,1,collision,-5
2026-04-09T20:20:16.641843,1,energy_delta,-5
2026-04-09T20:20:17.151016,1,collision,-5
2026-04-09T20:20:17.151145,1,energy_delta,-5
2026-04-09T20:20:17.666288,1,collision,-5
2026-04-09T20:20:17.666413,1,energy_delta,-5
2026-04-09T20:20:18.179002,1,collision,-5
2026-04-09T20:20:18.179173,1,energy_delta,-5
2026-04-09T20:20:18.179224,1,proximity,2
2026-04-09T20:20:18.198244,2,proximity,2
2026-04-09T20:20:18.690800,1,collision,-5
2026-04-09T20:20:18.690946,1,energy_delta,-5
2026-04-09T20:20:18.690982,1,proximity,2
2026-04-09T20:20:18.709083,2,proximity,2
2026-04-09T20:20:19.198518,1,collision,-5
2026-04-09T20:20:19.198651,1,energy_delta,-5
2026-04-09T20:20:19.709602,1,collision,-5
2026-04-09T20:20:19.709767,1,energy_delta,-5
2026-04-09T20:20:20.221298,1,collision,-5
2026-04-09T20:20:20.221489,1,energy_delta,-5
2026-04-09T20:20:20.725664,1,collision,-5
2026-04-09T20:20:20.725797,1,energy_delta,-5
2026-04-09T20:20:21.241106,1,collision,-5
2026-04-09T20:20:21.241408,1,energy_delta,-5
2026-04-09T20:20:21.755012,1,collision,-5
2026-04-09T20:20:21.755148,1,energy_delta,-5
2026-04-09T20:20:21.755174,1,proximity,2
2026-04-09T20:20:21.773442,2,proximity,2
2026-04-09T20:20:22.264453,1,collision,-5
2026-04-09T20:20:22.264746,1,energy_delta,-5
2026-04-09T20:20:22.264928,1,proximity,2
2026-04-09T20:20:22.278041,2,proximity,2
2026-04-09T20:20:22.767417,1,proximity,2
2026-04-09T20:24:56.364440,2,proximity,2
2026-04-09T20:24:56.867173,1,proximity,2
2026-04-09T20:24:56.878350,2,proximity,2
2026-04-09T20:24:57.377420,1,proximity,2
2026-04-09T20:24:57.389212,2,proximity,2
2026-04-09T20:24:57.877795,1,proximity,2
2026-04-09T20:24:57.888794,2,proximity,1
2026-04-09T20:24:58.382197,1,proximity,2
2026-04-09T20:24:58.393628,2,proximity,1
2026-04-09T20:24:58.889002,1,proximity,2
2026-04-09T20:25:16.627898,1,proximity,2
2026-04-09T20:25:16.639124,2,proximity,2
2026-04-09T20:25:17.642231,1,proximity,2
2026-04-09T20:25:17.653348,2,proximity,2
2026-04-09T20:25:18.149758,1,proximity,2
2026-04-09T20:25:20.194438,1,proximity,2
2026-04-09T20:25:20.205357,2,proximity,2
2026-04-09T20:25:20.695935,1,proximity,2
2026-04-09T20:25:20.707378,2,proximity,2
2026-04-09T20:25:21.197232,1,proximity,2
2026-04-09T20:25:21.208207,2,proximity,2
2026-04-09T20:25:21.697687,1,proximity,2
2026-04-09T20:25:21.709508,2,proximity,2
2026-04-09T20:25:22.200076,1,proximity,2
2026-04-09T20:25:22.215042,2,proximity,2
2026-04-09T20:25:22.702614,1,proximity,2
2026-04-09T20:25:22.713810,2,proximity,2
2026-04-09T20:25:34.357487,2,proximity,2
2026-04-09T20:25:35.355044,1,proximity,2
2026-04-09T20:25:35.365749,2,proximity,2
2026-04-09T20:25:54.632085,2,proximity,2
2026-04-09T20:25:55.121818,1,proximity,2
2026-04-09T20:25:55.136269,2,proximity,2
2026-04-09T20:25:55.631465,1,proximity,2
2026-04-09T20:25:55.642676,2,proximity,2
2026-04-09T20:25:56.132529,1,proximity,2
2026-04-09T20:25:56.143978,2,proximity,2
2026-04-09T20:25:56.646958,1,proximity,2
2026-04-09T20:25:56.658224,2,proximity,2
2026-04-09T20:25:57.147638,1,proximity,2
2026-04-09T20:25:57.158830,2,proximity,2
2026-04-09T20:25:57.663627,1,proximity,2
2026-04-09T20:27:33.950590,2,proximity,2
2026-04-09T20:27:34.443853,1,proximity,2
2026-04-09T20:27:34.455415,2,proximity,2
2026-04-09T20:27:34.946002,1,proximity,1
2026-04-09T20:27:34.957247,2,proximity,1
2026-04-09T20:27:35.452286,1,proximity,2
2026-04-09T20:27:35.463055,2,proximity,1
2026-04-09T20:27:35.951897,1,proximity,1
2026-04-09T20:27:35.963792,2,proximity,2
2026-04-09T20:27:36.459014,1,proximity,2
2026-04-09T20:27:36.961480,1,proximity,2
2026-04-09T20:27:36.971828,2,proximity,2
2026-04-09T20:27:37.474453,1,proximity,2
2026-04-09T20:27:37.981145,1,proximity,2
2026-04-09T20:27:37.992802,2,proximity,1
2026-04-09T20:27:38.495923,1,proximity,2
2026-04-09T20:27:38.506805,2,proximity,2
2026-04-09T20:27:38.995712,1,proximity,2
2026-04-09T20:27:39.010265,2,proximity,1
2026-04-09T20:27:39.508925,1,proximity,1
2026-04-09T20:27:39.520243,2,proximity,2
2026-04-09T20:27:40.023303,1,proximity,1
2026-04-09T20:27:40.035756,2,proximity,2
2026-04-09T20:27:40.542130,2,proximity,2
2026-04-09T20:27:41.035786,1,proximity,1
2026-04-09T20:27:41.047172,2,proximity,2
2026-04-09T20:27:41.560804,2,proximity,2
2026-04-09T20:27:42.058148,1,proximity,2
2026-04-09T20:27:47.152915,2,proximity,2
2026-04-09T20:27:47.656819,1,proximity,1
2026-04-09T20:27:47.669094,2,collision,-5
2026-04-09T20:27:47.669225,2,energy_delta,-5
2026-04-09T20:27:47.669274,2,proximity,1
2026-04-09T20:27:48.156254,1,collision,-5
2026-04-09T20:27:48.156360,1,energy_delta,-5
2026-04-09T20:27:48.156377,1,proximity,2
2026-04-09T20:27:48.168038,2,collision,-5
2026-04-09T20:27:48.168101,2,energy_delta,-5
2026-04-09T20:27:48.168118,2,proximity,2
2026-04-09T20:27:48.663026,1,collision,-5
2026-04-09T20:27:48.663126,1,energy_delta,-5
2026-04-09T20:27:48.674033,2,collision,-5
2026-04-09T20:27:48.674101,2,energy_delta,-5
2026-04-09T20:27:49.174816,1,collision,-5
2026-04-09T20:27:49.174919,1,energy_delta,-5
2026-04-09T20:27:49.185971,2,collision,-5
2026-04-09T20:27:49.186060,2,energy_delta,-5
2026-04-09T20:27:49.690649,1,collision,-5
2026-04-09T20:27:49.690760,1,energy_delta,-5
2026-04-09T20:27:49.701113,2,collision,-5
2026-04-09T20:27:49.701242,2,energy_delta,-5
2026-04-09T20:27:50.216330,2,collision,-5
2026-04-09T20:27:50.216411,2,energy_delta,-5
2026-04-09T20:27:50.719346,2,collision,-5
2026-04-09T20:27:50.719478,2,energy_delta,-5
2026-04-09T20:27:51.223776,2,collision,-5
2026-04-09T20:27:51.223845,2,energy_delta,-5
2026-04-09T20:27:51.742887,2,collision,-5
2026-04-09T20:27:51.743021,2,energy_delta,-5
2026-04-09T20:27:52.247236,2,collision,-5
2026-04-09T20:27:52.247302,2,energy_delta,-5
